"","EntityID","CPGID","PlantID","source_id","germplasm_id","experiment_id","PlotID","Selection","Entry","planting_date","StartingCorner","Row","Range","easting","northing","altitude","rep","block","notes","DON","ZEA"
"356","20FHB000356",2356,"112","20SGH000112","C10_000112","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_356_CPG2356_112","experimental","C10","2020-10-16","SW",12,17,0,0,0,0,0,NA,NA,NA
"357","20FHB000357",2357,"Overley",NA,"Overley","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_357_CPG2357_Overley","susceptible check","winter wheat","2020-10-16","SW",12,16,0,0,0,0,0,"ww_check",NA,NA
"358","20FHB000358",2358,"181","20SGH000181","C10_000181","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_358_CPG2358_181","experimental","C10","2020-10-16","SW",12,15,0,0,0,0,0,NA,0,0
"359","20FHB000359",2359,"2038","20SGH002038","C10_002038","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_359_CPG2359_2038","experimental","C10","2020-10-16","SW",12,14,0,0,0,0,0,NA,0.1,0.1
"360","20FHB000360",2360,"3735","20SGH003735","C10_003735","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_360_CPG2360_3735","experimental","C10","2020-10-16","SW",12,13,0,0,0,0,0,NA,0.2,0
"361","20FHB000361",2361,"226","20SGH000226","C10_000226","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_361_CPG2361_226","experimental","C10","2020-10-16","SW",12,12,0,0,0,0,0,NA,0,0
"362","20FHB000362",2362,"3871","20SGH003871","C10_003871","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_362_CPG2362_3871","experimental","C10","2020-10-16","SW",12,11,0,0,0,0,0,NA,0,0
"363","20FHB000363",2363,"3684","20SGH003684","C10_003684","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_363_CPG2363_3684","experimental","C10","2020-10-16","SW",12,10,0,0,0,0,0,NA,0.2,0
"364","20FHB000364",2364,"1183","20SGH001183","C10_001183","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_364_CPG2364_1183","experimental","C10","2020-10-16","SW",12,9,0,0,0,0,0,NA,0.3,0
"365","20FHB000365",2365,"262","20SGH000262","C10_000262","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_365_CPG2365_262","experimental","C10","2020-10-16","SW",12,8,0,0,0,0,0,NA,NA,NA
"366","20FHB000366",2366,"Bacup",NA,"Bacup","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_366_CPG2366_Bacup","resistant check","spring wheat","2020-10-16","SW",12,7,0,0,0,0,0,"sw_check",NA,NA
"367","20FHB000367",2367,"2700","20SGH002700","C10_002700","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_367_CPG2367_2700","experimental","C10","2020-10-16","SW",12,6,0,0,0,0,0,NA,0,0
"368","20FHB000368",2368,"1185","20SGH001185","C10_001185","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_368_CPG2368_1185","experimental","C10","2020-10-16","SW",12,5,0,0,0,0,0,NA,0,0
"369","20FHB000369",2369,"3547","20SGH003547","C10_003547","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_369_CPG2369_3547","experimental","C10","2020-10-16","SW",12,4,0,0,0,0,0,NA,0.1,0.1
"370","20FHB000370",2370,"C9-2587","19SGH002587","C9_002587","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_370_CPG2370_C9-2587","top10% R OH","C9 replicate","2020-10-16","SW",12,3,0,0,0,0,0,"C9 replicate",NA,NA
"371","20FHB000371",2371,"2777","20SGH002777","C10_002777","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_371_CPG2371_2777","experimental","C10","2020-10-16","SW",12,2,0,0,0,0,0,NA,0,0
"372","20FHB000372",2372,"1011","20SGH001011","C10_001011","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_372_CPG2372_1011","experimental","C10","2020-10-16","SW",12,1,0,0,0,0,0,NA,0.2,0.1
"373","20FHB000373",2373,"1821","20SGH001821","C10_001821","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_373_CPG2373_1821","experimental","C10","2020-10-16","SW",13,1,0,0,0,0,0,NA,NA,NA
"374","20FHB000374",2374,"2060","20SGH002060","C10_002060","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_374_CPG2374_2060","experimental","C10","2020-10-16","SW",13,2,0,0,0,0,0,NA,0,0
"375","20FHB000375",2375,"3633","20SGH003633","C10_003633","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_375_CPG2375_3633","experimental","C10","2020-10-16","SW",13,3,0,0,0,0,0,NA,0,0
"376","20FHB000376",2376,"1830","20SGH001830","C10_001830","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_376_CPG2376_1830","experimental","C10","2020-10-16","SW",13,4,0,0,0,0,0,NA,0,0
"377","20FHB000377",2377,"2172","20SGH002172","C10_002172","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_377_CPG2377_2172","experimental","C10","2020-10-16","SW",13,5,0,0,0,0,0,NA,0.9,0.1
"378","20FHB000378",2378,"2788","20SGH002788","C10_002788","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_378_CPG2378_2788","experimental","C10","2020-10-16","SW",13,6,0,0,0,0,0,NA,0,0
"379","20FHB000379",2379,"1287","20SGH001287","C10_001287","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_379_CPG2379_1287","experimental","C10","2020-10-16","SW",13,7,0,0,0,0,0,NA,0,0
"380","20FHB000380",2380,"3866","20SGH003866","C10_003866","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_380_CPG2380_3866","experimental","C10","2020-10-16","SW",13,8,0,0,0,0,0,NA,0.3,0
"381","20FHB000381",2381,"2999","20SGH002999","C10_002999","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_381_CPG2381_2999","experimental","C10","2020-10-16","SW",13,9,0,0,0,0,0,NA,0.2,0.4
"382","20FHB000382",2382,"3595","20SGH003595","C10_003595","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_382_CPG2382_3595","experimental","C10","2020-10-16","SW",13,10,0,0,0,0,0,NA,0.2,0
"383","20FHB000383",2383,"105","20SGH000105","C10_000105","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_383_CPG2383_105","experimental","C10","2020-10-16","SW",13,11,0,0,0,0,0,NA,0.4,0
"384","20FHB000384",2384,"2810","20SGH002810","C10_002810","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_384_CPG2384_2810","experimental","C10","2020-10-16","SW",13,12,0,0,0,0,0,NA,0,0
"385","20FHB000385",2385,"Bacup",NA,"Bacup","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_385_CPG2385_Bacup","resistant check","spring wheat","2020-10-16","SW",13,13,0,0,0,0,0,"sw_check",NA,NA
"386","20FHB000386",2386,"1268","20SGH001268","C10_001268","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_386_CPG2386_1268","experimental","C10","2020-10-16","SW",13,14,0,0,0,0,0,NA,0,0
"387","20FHB000387",2387,"2956","20SGH002956","C10_002956","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_387_CPG2387_2956","experimental","C10","2020-10-16","SW",13,15,0,0,0,0,0,NA,0,0
"388","20FHB000388",2388,"C9-3237","19SGH003237","C9_003237","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_388_CPG2388_C9-3237","top33 S FHB","C9 replicate","2020-10-16","SW",13,16,0,0,0,0,0,"C9 replicate",0,0
"389","20FHB000389",2389,"3578","20SGH003578","C10_003578","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_389_CPG2389_3578","experimental","C10","2020-10-16","SW",13,17,0,0,0,0,0,NA,0,0
"390","20FHB000390",2390,"3351","20SGH003351","C10_003351","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_390_CPG2390_3351","experimental","C10","2020-10-16","SW",13,18,0,0,0,0,0,NA,0,0
"391","20FHB000391",2391,"219","20SGH000219","C10_000219","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_391_CPG2391_219","experimental","C10","2020-10-16","SW",13,19,0,0,0,0,0,NA,0,0
"392","20FHB000392",2392,"654","20SGH000654","C10_000654","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_392_CPG2392_654","experimental","C10","2020-10-16","SW",13,20,0,0,0,0,0,NA,0,0
"393","20FHB000393",2393,"C9-3726","19SGH003726","C9_003726","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_393_CPG2393_C9-3726","top33 S FHB","C9 replicate","2020-10-16","SW",13,21,0,0,0,0,0,"C9 replicate",NA,NA
"394","20FHB000394",2394,"C9-512","19SGH000512","C9_000512","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_394_CPG2394_C9-512","top 1 Inc2 R","C9 replicate","2020-10-16","SW",13,22,0,0,0,0,0,"C9 replicate",0,0.1
"395","20FHB000395",2395,"Everest",NA,"Everest","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_395_CPG2395_Everest","resistant check","winter wheat","2020-10-16","SW",13,23,0,0,0,0,0,"ww_check",NA,NA
"396","20FHB000396",2396,"130","20SGH000130","C10_000130","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_396_CPG2396_130","experimental","C10","2020-10-16","SW",13,24,0,0,0,0,0,NA,0,0.1
"397","20FHB000397",2397,"2691","20SGH002691","C10_002691","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_397_CPG2397_2691","experimental","C10","2020-10-16","SW",13,25,0,0,0,0,0,NA,0,0
"398","20FHB000398",2398,"Overley",NA,"Overley","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_398_CPG2398_Overley","susceptible check","winter wheat","2020-10-16","SW",13,26,0,0,0,0,0,"ww_check",NA,NA
"399","20FHB000399",2399,"3831","20SGH003831","C10_003831","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_399_CPG2399_3831","experimental","C10","2020-10-16","SW",13,27,0,0,0,0,0,NA,0,0
"400","20FHB000400",2400,"1667","20SGH001667","C10_001667","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_400_CPG2400_1667","experimental","C10","2020-10-16","SW",13,28,0,0,0,0,0,NA,0,0
"401","20FHB000401",2401,"3739","20SGH003739","C10_003739","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_401_CPG2401_3739","experimental","C10","2020-10-16","SW",13,29,0,0,0,0,0,NA,NA,NA
"402","20FHB000402",2402,"1225","20SGH001225","C10_001225","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_402_CPG2402_1225","experimental","C10","2020-10-16","SW",13,30,0,0,0,0,0,NA,0,0
"403","20FHB000403",2403,"626","20SGH000626","C10_000626","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_403_CPG2403_626","experimental","C10","2020-10-16","SW",13,31,0,0,0,0,0,NA,2.4,2.7
"404","20FHB000404",2404,"C9-1222","19SGH001222","C9_001222","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_404_CPG2404_C9-1222","top10% S EB","C9 replicate","2020-10-16","SW",14,31,0,0,0,0,0,"C9 replicate",NA,NA
"405","20FHB000405",2405,"3329","20SGH003329","C10_003329","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_405_CPG2405_3329","experimental","C10","2020-10-16","SW",14,30,0,0,0,0,0,NA,0.1,0
"406","20FHB000406",2406,"Roblin",NA,"Roblin","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_406_CPG2406_Roblin","susceptible check","spring wheat","2020-10-16","SW",14,29,0,0,0,0,0,"sw_check",NA,NA
"407","20FHB000407",2407,"2223","20SGH002223","C10_002223","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_407_CPG2407_2223","experimental","C10","2020-10-16","SW",14,28,0,0,0,0,0,NA,0,0
"408","20FHB000408",2408,"1509","20SGH001509","C10_001509","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_408_CPG2408_1509","experimental","C10","2020-10-16","SW",14,27,0,0,0,0,0,NA,0.1,0.1
"409","20FHB000409",2409,"2904","20SGH002904","C10_002904","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_409_CPG2409_2904","experimental","C10","2020-10-16","SW",14,26,0,0,0,0,0,NA,0,0
"410","20FHB000410",2410,"99","20SGH000099","C10_000099","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_410_CPG2410_99","experimental","C10","2020-10-16","SW",14,25,0,0,0,0,0,NA,0,0
"411","20FHB000411",2411,"1725","20SGH001725","C10_001725","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_411_CPG2411_1725","experimental","C10","2020-10-16","SW",14,24,0,0,0,0,0,NA,0,0
"412","20FHB000412",2412,"3019","20SGH003019","C10_003019","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_412_CPG2412_3019","experimental","C10","2020-10-16","SW",14,23,0,0,0,0,0,NA,0,0
"413","20FHB000413",2413,"668","20SGH000668","C10_000668","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_413_CPG2413_668","experimental","C10","2020-10-16","SW",14,22,0,0,0,0,0,NA,0,0
"414","20FHB000414",2414,"3386","20SGH003386","C10_003386","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_414_CPG2414_3386","experimental","C10","2020-10-16","SW",14,21,0,0,0,0,0,NA,0.1,0
"415","20FHB000415",2415,"Everest",NA,"Everest","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_415_CPG2415_Everest","resistant check","winter wheat","2020-10-16","SW",14,20,0,0,0,0,0,"ww_check",NA,NA
"416","20FHB000416",2416,"3389","20SGH003389","C10_003389","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_416_CPG2416_3389","experimental","C10","2020-10-16","SW",14,19,0,0,0,0,0,NA,0.2,0.1
"417","20FHB000417",2417,"1734","20SGH001734","C10_001734","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_417_CPG2417_1734","experimental","C10","2020-10-16","SW",14,18,0,0,0,0,0,NA,0.1,0
"418","20FHB000418",2418,"1177","20SGH001177","C10_001177","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_418_CPG2418_1177","experimental","C10","2020-10-16","SW",14,17,0,0,0,0,0,NA,0.1,0
"419","20FHB000419",2419,"2173","20SGH002173","C10_002173","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_419_CPG2419_2173","experimental","C10","2020-10-16","SW",14,16,0,0,0,0,0,NA,0.3,0
"420","20FHB000420",2420,"2963","20SGH002963","C10_002963","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_420_CPG2420_2963","experimental","C10","2020-10-16","SW",14,15,0,0,0,0,0,NA,0,0
"421","20FHB000421",2421,"3409","20SGH003409","C10_003409","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_421_CPG2421_3409","experimental","C10","2020-10-16","SW",14,14,0,0,0,0,0,NA,0,0
"422","20FHB000422",2422,"1885","20SGH001885","C10_001885","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_422_CPG2422_1885","experimental","C10","2020-10-16","SW",14,13,0,0,0,0,0,NA,0.1,0.1
"423","20FHB000423",2423,"C9-2633","19SGH002633","C9_002633","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_423_CPG2423_C9-2633","top10% R OH","C9 replicate","2020-10-16","SW",14,12,0,0,0,0,0,"C9 replicate",0.6,1.1
"424","20FHB000424",2424,"3598","20SGH003598","C10_003598","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_424_CPG2424_3598","experimental","C10","2020-10-16","SW",14,11,0,0,0,0,0,NA,0,0
"425","20FHB000425",2425,"429","20SGH000429","C10_000429","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_425_CPG2425_429","experimental","C10","2020-10-16","SW",14,10,0,0,0,0,0,NA,0,0
"426","20FHB000426",2426,"3667","20SGH003667","C10_003667","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_426_CPG2426_3667","experimental","C10","2020-10-16","SW",14,9,0,0,0,0,0,NA,0,0
"427","20FHB000427",2427,"1893","20SGH001893","C10_001893","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_427_CPG2427_1893","experimental","C10","2020-10-16","SW",14,8,0,0,0,0,0,NA,0.4,0
"428","20FHB000428",2428,"C9-1194","19SGH001194","C9_001194","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_428_CPG2428_C9-1194","top10 S FHB","C9 replicate","2020-10-16","SW",14,7,0,0,0,0,0,"C9 replicate",0,0
"429","20FHB000429",2429,"150","20SGH000150","C10_000150","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_429_CPG2429_150","experimental","C10","2020-10-16","SW",14,6,0,0,0,0,0,NA,0,0
"430","20FHB000430",2430,"Everest",NA,"Everest","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_430_CPG2430_Everest","resistant check","winter wheat","2020-10-16","SW",14,5,0,0,0,0,0,"ww_check",NA,NA
"431","20FHB000431",2431,"1223","20SGH001223","C10_001223","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_431_CPG2431_1223","experimental","C10","2020-10-16","SW",14,4,0,0,0,0,0,NA,0.4,1.4
"432","20FHB000432",2432,"Overley",NA,"Overley","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_432_CPG2432_Overley","susceptible check","winter wheat","2020-10-16","SW",14,3,0,0,0,0,0,"ww_check",NA,NA
"433","20FHB000433",2433,"3985","20SGH003985","C10_003985","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_433_CPG2433_3985","experimental","C10","2020-10-16","SW",14,2,0,0,0,0,0,NA,NA,NA
"434","20FHB000434",2434,"3794","20SGH003794","C10_003794","20_SAL_FusariumCycle10Training","F2021_Salina_FHB_Iwg_434_CPG2434_3794","experimental","C10","2020-10-16","SW",14,1,0,0,0,0,0,NA,0,0
"435","20FHB000435",2501,"699","20SGH000699","C10_000699","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_1_CPG2501_699","experimental","C10","2020-10-22","SW",1,1,0,0,0,0,0,NA,7.7,0
"436","20FHB000436",2502,"2602","20SGH002602","C10_002602","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_2_CPG2502_2602","experimental","C10","2020-10-22","SW",1,2,0,0,0,0,0,NA,NA,NA
"437","20FHB000437",2503,"1595","20SGH001595","C10_001595","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_3_CPG2503_1595","experimental","C10","2020-10-22","SW",1,3,0,0,0,0,0,NA,6.4,0
"438","20FHB000438",2504,"C9-1194","19SGH001194","C9_001194","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_4_CPG2504_C9-1194","top10 S FHB","C9 replicate","2020-10-22","SW",1,4,0,0,0,0,0,"C9 replicate",NA,NA
"439","20FHB000439",2505,"2569","20SGH002569","C10_002569","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_5_CPG2505_2569","experimental","C10","2020-10-22","SW",1,5,0,0,0,0,0,NA,2.5,0
"440","20FHB000440",2506,"C9-1194","19SGH001194","C9_001194","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_6_CPG2506_C9-1194","top10 S FHB","C9 replicate","2020-10-22","SW",1,6,0,0,0,0,0,"C9 replicate",NA,NA
"441","20FHB000441",2507,"1512","20SGH001512","C10_001512","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_7_CPG2507_1512","experimental","C10","2020-10-22","SW",1,7,0,0,0,0,0,NA,15,0
"442","20FHB000442",2508,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_8_CPG2508_Everest","resistant check","winter wheat","2020-10-22","SW",1,8,0,0,0,0,0,"ww_check",16.2,1.6
"443","20FHB000443",2509,"1980","20SGH001980","C10_001980","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_9_CPG2509_1980","experimental","C10","2020-10-22","SW",1,9,0,0,0,0,0,NA,6,0
"444","20FHB000444",2510,"3266","20SGH003266","C10_003266","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_10_CPG2510_3266","experimental","C10","2020-10-22","SW",1,10,0,0,0,0,0,NA,NA,NA
"445","20FHB000445",2511,"533","20SGH000533","C10_000533","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_11_CPG2511_533","experimental","C10","2020-10-22","SW",1,11,0,0,0,0,0,NA,NA,NA
"446","20FHB000446",2512,"2914","20SGH002914","C10_002914","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_12_CPG2512_2914","experimental","C10","2020-10-22","SW",1,12,0,0,0,0,0,NA,5,0
"447","20FHB000447",2513,"2403","20SGH002403","C10_002403","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_13_CPG2513_2403","experimental","C10","2020-10-22","SW",1,13,0,0,0,0,0,NA,NA,NA
"448","20FHB000448",2514,"3258","20SGH003258","C10_003258","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_14_CPG2514_3258","experimental","C10","2020-10-22","SW",1,14,0,0,0,0,0,NA,NA,NA
"449","20FHB000449",2515,"1071","20SGH001071","C10_001071","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_15_CPG2515_1071","experimental","C10","2020-10-22","SW",1,15,0,0,0,0,0,NA,NA,NA
"450","20FHB000450",2516,"178","20SGH000178","C10_000178","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_16_CPG2516_178","experimental","C10","2020-10-22","SW",1,16,0,0,0,0,0,NA,0.8,0
"451","20FHB000451",2517,"3592","20SGH003592","C10_003592","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_17_CPG2517_3592","experimental","C10","2020-10-22","SW",1,17,0,0,0,0,0,NA,3.5,0
"452","20FHB000452",2518,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_18_CPG2518_Roblin","susceptible check","spring wheat","2020-10-22","SW",1,18,0,0,0,0,0,"sw_check",NA,NA
"453","20FHB000453",2519,"1896","20SGH001896","C10_001896","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_19_CPG2519_1896","experimental","C10","2020-10-22","SW",1,19,0,0,0,0,0,NA,5.1,0
"454","20FHB000454",2520,"3584","20SGH003584","C10_003584","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_20_CPG2520_3584","experimental","C10","2020-10-22","SW",1,20,0,0,0,0,0,NA,6.4,0
"455","20FHB000455",2521,"670","20SGH000670","C10_000670","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_21_CPG2521_670","experimental","C10","2020-10-22","SW",1,21,0,0,0,0,0,NA,2.4,0
"456","20FHB000456",2522,"1067","20SGH001067","C10_001067","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_22_CPG2522_1067","experimental","C10","2020-10-22","SW",1,22,0,0,0,0,0,NA,0.5,0
"457","20FHB000457",2523,"1814","20SGH001814","C10_001814","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_23_CPG2523_1814","experimental","C10","2020-10-22","SW",1,23,0,0,0,0,0,NA,7.3,0.1
"458","20FHB000458",2524,"1648","20SGH001648","C10_001648","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_24_CPG2524_1648","experimental","C10","2020-10-22","SW",1,24,0,0,0,0,0,NA,4,0.9
"459","20FHB000459",2525,"3237","20SGH003237","C10_003237","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_25_CPG2525_3237","experimental","C10","2020-10-22","SW",1,25,0,0,0,0,0,NA,4.1,0
"460","20FHB000460",2526,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_26_CPG2526_Overley","susceptible check","winter wheat","2020-10-22","SW",1,26,0,0,0,0,0,"ww_check",34.5,7.1
"461","20FHB000461",2527,"187","20SGH000187","C10_000187","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_27_CPG2527_187","experimental","C10","2020-10-22","SW",1,27,0,0,0,0,0,NA,8.3,0
"462","20FHB000462",2528,"1566","20SGH001566","C10_001566","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_28_CPG2528_1566","experimental","C10","2020-10-22","SW",1,28,0,0,0,0,0,NA,1.2,0
"463","20FHB000463",2529,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_29_CPG2529_Everest","resistant check","winter wheat","2020-10-22","SW",1,29,0,0,0,0,0,"ww_check",2.7,0
"464","20FHB000464",2530,"1587","20SGH001587","C10_001587","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_30_CPG2530_1587","experimental","C10","2020-10-22","SW",1,30,0,0,0,0,0,NA,2.5,0
"465","20FHB000465",2531,"3910","20SGH003910","C10_003910","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_31_CPG2531_3910","experimental","C10","2020-10-22","SW",1,31,0,0,0,0,0,NA,1.1,0
"466","20FHB000466",2532,"3947","20SGH003947","C10_003947","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_32_CPG2532_3947","experimental","C10","2020-10-22","SW",1,32,0,0,0,0,0,NA,NA,NA
"467","20FHB000467",2533,"249","20SGH000249","C10_000249","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_33_CPG2533_249","experimental","C10","2020-10-22","SW",1,33,0,0,0,0,0,NA,NA,NA
"468","20FHB000468",2534,"3061","20SGH003061","C10_003061","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_34_CPG2534_3061","experimental","C10","2020-10-22","SW",1,34,0,0,0,0,0,NA,NA,NA
"469","20FHB000469",2535,"1675","20SGH001675","C10_001675","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_35_CPG2535_1675","experimental","C10","2020-10-22","SW",1,35,0,0,0,0,0,NA,NA,NA
"470","20FHB000470",2536,"1618","20SGH001618","C10_001618","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_36_CPG2536_1618","experimental","C10","2020-10-22","SW",1,36,0,0,0,0,0,NA,NA,NA
"471","20FHB000471",2537,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_37_CPG2537_Bacup","resistant check","spring wheat","2020-10-22","SW",1,37,0,0,0,0,0,"sw_check",6.7,2.3
"472","20FHB000472",2538,"989","20SGH000989","C10_000989","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_38_CPG2538_989","experimental","C10","2020-10-22","SW",1,38,0,0,0,0,0,NA,NA,NA
"473","20FHB000473",2539,"2359","20SGH002359","C10_002359","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_39_CPG2539_2359","experimental","C10","2020-10-22","SW",1,39,0,0,0,0,0,NA,3.5,0
"474","20FHB000474",2540,"490","20SGH000490","C10_000490","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_40_CPG2540_490","experimental","C10","2020-10-22","SW",1,40,0,0,0,0,0,NA,NA,NA
